Player,Years,Term,Position,Status,Age,2026-27,2027-28,2028-29,2029-30,2030-31,2031-32
Konnor Smith D,2 RFA,"ELC","LD",Minor,21,0.76925,0.76925,RFA,,,,,,,True
Jakub Dvorak D,2 RFA,"ELC","LD",Minor,21,0.76925,0.76925,RFA,,,,,,,True
Finn Harding D,2 RFA,"ELC","RD",Minor,21,0.76925,0.76925,RFA,,,,,,,True
Ludvig Jansson D,2 RFA,"ELC","RD",Minor,22,0.76925,0.76925,RFA,,,,,,,True
Taige Harding D,1 RFA,"ELC","LD",Minor,24,0.76925,RFA,,,,,,,,True
Guillaume Richard D,1 RFA,"ELC","LD",Minor,23,0.76925,RFA,,,,,,,,True
Jackson Dorrington D,2 RFA,"ELC","LD",Minor,22,0.766417,0.766417,RFA,,,,,,,True
Angus Booth D,1 RFA,"ELC","LD",Minor,22,0.766417,RFA,,,,,,,,True
Noah Chadwick D,2 RFA,"ELC","LD",Minor,21,0.765473,0.765473,RFA,,,,,,,True
Tyson Hinds D,2 RFA,"","LD",Minor,23,0.765,0.765,RFA,,,,0,6,6,True
Andreas Englund D,1 UFA,"","LD",Minor,30,0.765,UFA,,,,,0,200,200,False
Guillaume Brisebois D,1 UFA,"","LD, RD",Minor,29,0.765,UFA,,,,,0,30,30,True
Juuso Valimaki D,1 UFA,"","LD, RD",Minor,27,0.765,UFA,,,,,0,271,271,False
Caleb Jones D,1 UFA,"","LD",Minor,29,0.765,UFA,,,,,0,255,255,False
Justin Holl D,1 UFA,"","RD",NHL,34,0.765,UFA,,,,,0,405,405,False
Damien Carfagna D,1 RFA,"ELC","D",Minor,23,0.765,RFA,,,,,,,,True
Kirill Kudryavtsev D,1 RFA,"ELC","RD",Minor,22,0.765,RFA,,,,,,,,True
Jake Furlong D,1 RFA,"ELC","LD",Minor,22,0.765,RFA,,,,,,,,True
Daemon Hunt D,1 RFA,"","LD, RD",Minor,24,0.765,RFA,,,,,0,45,45,True
Louis Crevier D,1 RFA,"","RD, LD",NHL,25,0.765,RFA,,,,,0,134,134,False
Ty Murchison D,1 RFA,"ELC","LD",Minor,23,0.762875,RFA,,,,,,,,True
Daniel Laatsch D,1 RFA,"ELC","LD",Minor,24,0.762875,RFA,,,,,,,,True
David Gucciardi D,1 RFA,"ELC","LD",Minor,23,0.758625,RFA,,,,,,,,True
Cale Fleury D,1 UFA,"","RD, LD",Minor,27,0.7565,UFA,,,,,0,100,100,False
Jonathan Aspirot D,2 UFA,"","LD, RD",Minor,27,0.754375,0.754375,UFA,,,,0,61,61,True
Maveric Lamoureux D,1 RFA,"ELC","RD",Minor,22,0.753667,RFA,,,,,,,,True
Saige Weinstein D,2 RFA,"ELC","LD",Minor,21,0.750833,0.750833,RFA,,,,,,,True
Tomas Hamara D,1 RFA,"ELC","LD",Minor,22,0.750833,RFA,,,,,,,,True
Marc-Andre Gaudet D,1 RFA,"ELC","LD",Minor,22,0.745875,RFA,,,,,,,,True
Jeremy Hanzel D,1 RFA,"ELC","LD",Minor,23,0.745167,RFA,,,,,,,,True
Jett Woo D,2 UFA,"","RD",Minor,26,0.74375,0.74375,UFA,,,,0,0,0,True
Corey Schueneman D,2 UFA,"","LD, RD",Minor,30,0.74375,0.74375,UFA,,,,0,35,35,True
Dylan Coghlan D,2 UFA,"","RD",Minor,28,0.74375,0.74375,UFA,,,,0,115,115,False
Adam Ginning D,2 UFA,"","LD",Minor,26,0.74375,0.74375,UFA,,,,0,16,16,True
Antti Tuomisto D,2 UFA,"","RD",Minor,25,0.74375,0.74375,UFA,,,,0,0,0,True
Luke Krys D,2 UFA,"","RD",Minor,25,0.74375,0.74375,UFA,,,,0,0,0,True
Kyle Capobianco D,2 UFA,"","LD",Minor,29,0.74375,0.74375,UFA,,,,0,107,107,False
Jack Ahcan D,2 UFA,"","LD, RD",Minor,29,0.74375,0.74375,UFA,,,,0,22,22,True
Calle Rosen D,2 UFA,"","RD, LD",Minor,32,0.74375,0.74375,UFA,,,,0,93,93,False
Zac Jones D,2 UFA,"","LD",NHL,25,0.74375,0.74375,UFA,,,,0,115,115,False
Tyrel Bauer D,2 UFA,"","RD",Minor,24,0.74375,0.74375,UFA,,,,0,0,0,True
Colton White D,2 UFA,"","RD, LD",Minor,29,0.74375,0.74375,UFA,,,,0,107,107,False
Marc Del Gaizo D,2 UFA,"","LD",Minor,26,0.74375,0.74375,UFA,,,,0,55,55,True
Dennis Cholowski D,2 UFA,"","LD, RD",Minor,28,0.74375,0.74375,UFA,,,,0,173,173,False
Cam Dineen D,2 UFA,"","LD",Minor,28,0.74375,0.74375,UFA,,,,0,38,38,True
William Wallinder D,2 UFA,"","LD",Minor,24,0.74375,0.74375,UFA,,,,0,0,0,True
Uvis Balinskis D,2 UFA,"","RD, LD",NHL,30,0.74375,0.74375,UFA,,,,0,156,156,False
Alexander Petrovic D,2 UFA,"","RD",Minor,34,0.74375,0.74375,UFA,,,,0,323,323,False
Cole McWard D,2 UFA,"","LD, RD",Minor,25,0.74375,0.74375,UFA,,,,0,9,9,True
Nolan Allan D,2 RFA,"","LD, RD",Minor,23,0.74375,0.74375,RFA,,,,0,43,43,True
Frederic Brunet D,2 RFA,"","RD, LD",Minor,23,0.74375,0.74375,RFA,,,,0,1,1,True
Maxim Groshev D,2 RFA,"","RD, LD",Minor,24,0.74375,0.74375,RFA,,,,0,2,2,True
William Villeneuve D,2 RFA,"","RD, LD",Minor,24,0.74375,0.74375,RFA,,,,0,3,3,True
Nikolas Matinpalo D,1 UFA,"","RD, LD",NHL,27,0.74375,UFA,,,,,0,95,95,False
Charle-Edouard D'Astous D,1 UFA,"","LD, RD",NHL,28,0.74375,UFA,,,,,0,70,70,True
Jorian Donovan D,1 RFA,"ELC","LD",Minor,22,0.740917,RFA,,,,,,,,True
Viliam Kmec D,1 RFA,"ELC","RD",Minor,22,0.729583,RFA,,,,,,,,True
Travis Mitchell D,1 UFA,"","LD",Minor,26,0.7225,UFA,,,,,0,9,9,True
Jake Livingstone D,1 UFA,"","RD",Minor,27,0.7225,UFA,,,,,0,5,5,True
Atro Leppanen D,1 UFA,"","LD",Minor,27,0.7225,UFA,,,,,0,0,0,True
Scott Perunovich D,1 UFA,"","LD, RD",Minor,28,0.7225,UFA,,,,,0,108,108,False
Libor Hajek D,1 UFA,"","LD",Minor,28,0.7225,UFA,,,,,0,110,110,False
Cole Clayton D,1 UFA,"","RD",Minor,26,0.7225,UFA,,,,,0,0,0,True
Dylan Anhorn D,1 UFA,"","LD",Minor,27,0.7225,UFA,,,,,0,0,0,True
Christian Wolanin D,1 UFA,"","LD",Minor,31,0.7225,UFA,,,,,0,86,86,False
Kyle Burroughs D,1 UFA,"","RD, LD",Minor,31,0.7225,UFA,,,,,0,201,201,False
Matthew Kessel D,1 UFA,"","RD, LD",NHL,26,0.7225,UFA,,,,,0,99,99,False
Ethan Bear D,1 UFA,"","RD",Minor,29,0.7225,UFA,,,,,0,275,275,False
Jacob MacDonald D,1 UFA,"","RD, LD",Minor,33,0.7225,UFA,,,,,0,135,135,False
Billy Sweezey D,1 UFA,"","RD",Minor,30,0.7225,UFA,,,,,0,9,9,True
Zach Metsa D,1 UFA,"","RD, LD",Minor,27,0.7225,UFA,,,,,0,43,43,True
Dennis Gilbert D,1 UFA,"","LD",Minor,29,0.7225,UFA,,,,,0,119,119,False
Jacob Bryson D,1 UFA,"","LD, RD",Minor,28,0.7225,UFA,,,,,0,304,304,False
Ronnie Attard D,1 UFA,"","RD",Minor,27,0.7225,UFA,,,,,0,29,29,True
Casey Fitzgerald D,1 UFA,"","RD",Minor,29,0.7225,UFA,,,,,0,63,63,True
Mikulas Hovorka D,1 UFA,"","RD, LD",Minor,25,0.7225,UFA,,,,,0,4,4,True
Reilly Walsh D,1 UFA,"","RD",Minor,27,0.7225,UFA,,,,,0,1,1,True
Michael Callahan D,1 UFA,"","LD, RD",Minor,26,0.7225,UFA,,,,,0,22,22,True
Philippe Myers D,1 UFA,"","RD",Minor,29,0.7225,UFA,,,,,0,233,233,False
Mike Benning D,1 RFA,"","RD",Minor,24,0.7225,RFA,,,,,0,18,18,True
Ville Ottavainen D,1 RFA,"","RD",Minor,24,0.7225,RFA,,,,,0,1,1,True
Jack Thompson D,1 RFA,"","RD",Minor,24,0.7225,RFA,,,,,0,34,34,True
Lukas Cormier D,1 RFA,"","RD, LD",Minor,24,0.7225,RFA,,,,,0,2,2,True
Ville Heinola D,1 RFA,"","LD, RD",Minor,25,0.7225,RFA,,,,,0,58,58,True
Domenick Fensore D,1 RFA,"","RD, LD",Minor,24,0.7225,RFA,,,,,0,3,3,True
Roman Schmidt D,1 RFA,"","RD",Minor,23,0.7225,RFA,,,,,0,0,0,True
David Spacek D,1 RFA,"","RD",Minor,23,0.7225,RFA,,,,,0,2,2,True
Carson Lambos D,1 RFA,"","LD",Minor,23,0.7225,RFA,,,,,0,1,1,True
Hunter Skinner D,1 RFA,"","RD",Minor,25,0.7225,RFA,,,,,0,1,1,True
Logan Mailloux D,1 RFA,"","RD",NHL,23,0.7225,RFA,,,,,0,75,75,True
Henry Thrun D,1 RFA,"","RD",Minor,25,0.7225,RFA,,,,,0,123,123,False
Aleksi Heimosalmi D,1 RFA,"","RD",Minor,23,0.7225,RFA,,,,,0,0,0,True
Ronan Seeley D,1 RFA,"","LD",Minor,24,0.7225,RFA,,,,,0,1,1,True
Corson Ceulemans D,1 RFA,"","RD",Minor,23,0.7225,RFA,,,,,0,0,0,True
Vladislav Kolyachonok D,1 RFA,"","LD, RD",Minor,25,0.7225,RFA,,,,,0,87,87,False
Topias Vilen D,1 RFA,"","LD",Minor,23,0.7225,RFA,,,,,0,2,2,True
Marshall Warren D,1 RFA,"","LD",Minor,25,0.7225,RFA,,,,,0,8,8,True
William Trudeau D,1 RFA,"","LD",Minor,23,0.7225,RFA,,,,,0,0,0,True
Scott Morrow D,1 RFA,"","RD",Minor,23,0.7225,RFA,,,,,0,45,45,True
Vincent Iorio D,1 RFA,"","RD",Minor,23,0.7225,RFA,,,,,0,36,36,True
Ilya Solovyov D,1 RFA,"","LD, RD",Minor,26,0.7225,RFA,,,,,0,45,45,True
Jordan Harris D,1 RFA,"","LD, RD",Minor,26,0.7225,RFA,,,,,0,172,172,False
Maxence Guenette D,1 RFA,"","RD",Minor,25,0.7225,RFA,,,,,0,8,8,True
Donovan Sebrango D,1 RFA,"","LD",Minor,24,0.7225,RFA,,,,,0,44,44,True
Tobias Bjornfot D,1 RFA,"","LD",Minor,25,0.7225,RFA,,,,,0,153,153,False
Ethan Samson D,1 RFA,"","RD",Minor,23,0.7225,RFA,,,,,0,0,0,True
Maksymilian Szuber D,1 RFA,"","RD, LD",Minor,24,0.7225,RFA,,,,,0,1,1,True
Djibril Toure D,1 RFA,"","RD",Minor,23,0.7225,RFA,,,,,0,0,0,True
Samuel Bolduc D,1 RFA,"","LD, RD",Minor,25,0.7225,RFA,,,,,0,52,52,True
Christian Kyrou D,1 RFA,"","RD",Minor,22,0.7225,RFA,,,,,0,0,0,True
Ryan Johnson D,2 UFA,"","RD, LD",Minor,25,0.70125,0.70125,UFA,,,,0,47,47,True
Maxwell Crozier D,2 UFA,"","RD",Minor,26,0.70125,0.70125,UFA,,,,0,53,53,True
Jaycob Megna D,1 UFA,"","RD, LD",Minor,33,0.70125,UFA,,,,,0,197,197,False
Dylan McIlrath D,1 UFA,"","RD, LD",Minor,34,0.70125,UFA,,,,,0,105,105,False
Jack Rathbone D,1 UFA,"","LD",Minor,27,0.70125,UFA,,,,,0,28,28,True
Cade Webber D,1 UFA,"","LD",Minor,25,0.70125,UFA,,,,,0,0,0,True
Emil Lilleberg D,1 RFA,"","RD, LD",NHL,25,0.70125,RFA,,,,,0,163,163,False
Riley Stillman D,1 UFA,"","LD",Minor,28,0.690625,UFA,,,,,0,167,167,False
Alec Regula D,1 UFA,"","RD",Minor,26,0.690625,UFA,,,,,0,51,51,True
Joe Hicketts D,1 UFA,"","LD",Minor,30,0.690625,UFA,,,,,0,22,22,True
Jimmy Schuldt D,1 UFA,"","LD",Minor,31,0.690625,UFA,,,,,0,9,9,True
Derrick Pouliot D,1 UFA,"","LD, RD",Minor,32,0.690625,UFA,,,,,0,226,226,False
Wyatt Aamodt D,1 UFA,"","LD",Minor,28,0.690625,UFA,,,,,0,2,2,True
Keaton Middleton D,1 UFA,"","RD, LD",Minor,28,0.690625,UFA,,,,,0,47,47,True
Matt Kiersted D,1 UFA,"","LD, RD",Minor,28,0.690625,UFA,,,,,0,45,45,True
Montana Onyebuchi D,1 UFA,"","RD",Minor,26,0.690625,UFA,,,,,0,0,0,True
Isaak Phillips D,1 UFA,"","LD, RD",Minor,24,0.690625,UFA,,,,,0,59,59,True
Helge Grans D,1 UFA,"","RD",Minor,24,0.690625,UFA,,,,,0,6,6,True
Philip Kemp D,1 UFA,"","RD",Minor,27,0.690625,UFA,,,,,0,1,1,True
Louie Belpedio D,1 UFA,"","RD",Minor,30,0.690625,UFA,,,,,0,16,16,True
William Lagesson D,1 UFA,"","LD, RD",Minor,30,0.690625,UFA,,,,,0,107,107,False
Cameron Crotty D,1 UFA,"","RD",Minor,27,0.690625,UFA,,,,,0,8,8,True
Simon Lundmark D,1 UFA,"","RD",Minor,25,0.690625,UFA,,,,,0,1,1,True
Steven Santini D,1 UFA,"","RD, LD",Minor,31,0.690625,UFA,,,,,0,136,136,False
Dakota Mermis D,1 UFA,"","LD",Minor,32,0.690625,UFA,,,,,0,89,89,False
Marshall Rifai D,1 UFA,"","LD",Minor,28,0.690625,UFA,,,,,0,3,3,True
Yan Kuznetsov D,1 RFA,"","LD",NHL,24,0.690625,RFA,,,,,0,58,58,True
Adam Wilsby D,1 RFA,"","LD, RD",NHL,26,0.690625,RFA,,,,,0,81,81,True
Matthew Robertson D,1 RFA,"","LD",NHL,25,0.690625,RFA,,,,,0,74,74,True
Jack St. Ivany D,1 UFA,"","RD",Minor,27,0.68,UFA,,,,,0,53,53,True
Mike Richards C,6 UFA,"","C",Retired,41,0.6,0.6,0.6,0.5,0.5,0.4,0,749,749,False
David Kampf C,-,"","C",NHL,31,UFA,,,,,,0,576,576,False
Cal Petersen G,-,"","G",PTO,31,UFA,,,,,,0,106,106,False
Cutter Gauthier LW,-,"","LW, RW",NHL,22,RFA,,,,,,0,159,159,False
Calle Clang G,-,"","G",Minor,24,RFA,,,,,,0,0,0,True
Vyacheslav Buteyets G,-,"","G",Minor,24,RFA,,,,,,0,1,1,True
Brennan Othmann LW,-,"","LW, RW",Minor,23,RFA,,,,,,0,44,44,True
Roby Jarventie RW,-,"","RW, LW",Minor,23,RFA,,,,,,0,10,10,True
Jacob Melanson RW,-,"","RW",Minor,23,RFA,,,,,,0,37,37,True
Jakub Brabenec C,-,"","C",Minor,22,RFA,,,,,,0,0,0,True
Ethan Del Mastro D,-,"","LD, RD",NHL,23,RFA,,,,,,0,45,45,True
Zakhar Bardakov C,-,"","C, LW",NHL,25,RFA,,,,,,0,60,60,True
Leo Loof D,-,"","LD",Minor,24,RFA,,,,,,0,0,0,True
Alexander Nikishin D,-,"","LD, RD",NHL,24,RFA,,,,,,0,81,81,True
Noel Gunler RW,-,"","RW",Minor,24,RFA,,,,,,0,0,0,True
Justin Robidas C,-,"","C",Minor,23,RFA,,,,,,0,4,4,True
Cayden Primeau G,-,"","G",Minor,27,RFA,,,,,,0,58,58,True
Adam Fantilli C,-,"","C",NHL,21,RFA,,,,,,0,213,213,False
Alexander Alexeyev D,-,"","LD, RD",Minor,26,RFA,,,,,,0,80,80,True
Matthew Poitras C,-,"","C",Minor,22,RFA,,,,,,0,69,69,True
Simon Edvinsson D,-,"","LD",NHL,23,RFA,,,,,,0,175,175,False
Zack Bolduc LW,-,"","LW, RW",NHL,23,RFA,,,,,,0,175,175,False
Arber Xhekaj D,-,"","LD, RD",NHL,25,RFA,,,,,,0,230,230,False
